name,year,month,day,hour,lat,long,status,category,wind,pressure,tropicalstorm_force_diameter,hurricane_force_diameter,hurricane_class
             Jeanne,1998,9,29,12,36.2,-35.3,hurricane,1.0,65,985,233,57,0
              Erika,1997,9,7,0,19.4,-62.4,hurricane,1.0,75,979,230,48,0
              Julia,2010,9,14,12,15.9,-29.2,hurricane,1.0,70,987,120,40,0
              Joyce,2000,9,29,12,10.5,-48.6,hurricane,1.0,65,984,147,29,0
            Blanche,1975,7,27,12,36.9,-69.0,hurricane,1.0,70,984,220,63,0
               Igor,2010,9,21,15,46.6,-53.2,hurricane,1.0,75,950,750,135,0
             Leslie,2024,10,10,18,23.5,-50.8,hurricane,1.0,65,990,140,15,0
               Karl,1998,9,25,18,30.3,-52.9,hurricane,1.0,70,984,246,62,0
               Erin,1989,8,25,12,39.0,-39.7,hurricane,2.0,90,971,577,139,0
            Lorenzo,2019,9,26,18,16.0,-40.6,hurricane,4.0,115,947,350,65,1
               Ivan,2004,9,13,18,20.9,-84.7,hurricane,5.0,140,912,330,170,1
             Leslie,2012,9,7,0,26.5,-62.2,hurricane,1.0,65,982,280,60,0
          Josephine,1990,10,5,0,30.0,-41.5,hurricane,1.0,65,987,218,49,0
              Beryl,2024,7,3,0,16.0,-71.8,hurricane,4.0,130,945,220,60,1
          Josephine,1984,10,11,60,29.3,-72.4,hurricane,1.0,80,979,257,74,0
            Isidore,1996,9,27,0,13.1,-38.6,hurricane,1.0,80,974,228,52,0
              Maria,2017,9,25,18,31.4,-73.1,hurricane,1.0,70,966,340,90,0
               Rita,2005,9,22,18,25.6,-89.1,hurricane,4.0,125,913,280,110,1
            Michael,2018,10,9,12,24.6,-86.2,hurricane,2.0,90,968,280,60,0
               Nate,2011,9,8,18,19.7,-92.3,hurricane,1.0,65,995,195,40,0
             Bertha,1996,7,11,12,29.2,-77.5,hurricane,1.0,75,977,212,61,0
          Josephine,1990,10,5,12,32.1,-39.3,hurricane,1.0,70,984,223,49,0
              David,1979,8,29,0,13.7,-58.0,hurricane,4.0,120,944,213,61,1
            Frances,1986,11,20,18,28.5,-58.7,hurricane,1.0,75,1000,262,45,0
               Iris,1995,9,1,0,25.2,-58.8,hurricane,2.0,90,967,216,63,0
               Irma,2017,9,7,18,20.7,-70.4,hurricane,5.0,145,922,270,100,1
             Dennis,1999,8,30,18,34.3,-74.8,hurricane,2.0,85,966,359,104,0
              Irene,2005,8,15,18,36.5,-66.5,hurricane,1.0,80,980,170,40,0
              Larry,2021,9,9,18,32.8,-62.1,hurricane,1.0,80,966,340,110,0
            Michael,2012,9,9,0,33.3,-42.3,hurricane,2.0,90,973,100,35,0
           Franklin,2017,8,10,50,20.0,-96.6,hurricane,1.0,70,990,220,30,0
             Bertha,1996,7,9,60,20.3,-67.7,hurricane,3.0,100,960,264,79,1
               Ella,1978,8,31,18,29.3,-68.8,hurricane,1.0,70,980,221,63,0
           Franklin,2023,8,27,18,25.5,-69.7,hurricane,1.0,80,967,190,30,0
             Arthur,2014,7,4,80,35.8,-75.5,hurricane,2.0,85,973,190,60,0
               Kirk,2024,10,4,18,23.3,-49.1,hurricane,4.0,115,942,310,55,1
              Felix,1995,8,15,0,31.3,-65.1,hurricane,1.0,75,962,200,59,0
              Cindy,1999,8,28,12,30.1,-58.0,hurricane,4.0,120,942,210,62,1
             Gloria,1979,9,12,60,32.4,-48.6,hurricane,1.0,75,985,236,57,0
             Gladys,1975,10,1,0,26.1,-70.6,hurricane,1.0,80,975,271,85,0
               Jose,2017,9,9,0,16.7,-58.9,hurricane,4.0,135,938,220,60,1
            Isidore,1990,9,10,18,30.1,-46.6,hurricane,1.0,65,987,242,46,0
            Frances,1980,9,18,0,36.7,-45.8,hurricane,1.0,80,970,168,45,0
              Diana,1984,9,13,70,33.9,-78.0,hurricane,1.0,80,979,221,71,0
           Humberto,1995,8,24,0,15.2,-41.0,hurricane,1.0,80,975,234,51,0
             Rafael,2024,11,6,60,20.1,-80.9,hurricane,1.0,80,975,130,15,0
               Earl,2022,9,10,60,40.0,-54.3,hurricane,2.0,90,955,680,120,0
             Isabel,2003,9,18,60,32.5,-74.3,hurricane,2.0,90,956,206,64,0
               Hugo,1989,9,19,18,22.6,-68.6,hurricane,2.0,90,966,215,62,0
             Helene,2024,9,26,0,22.8,-86.7,hurricane,1.0,70,973,470,50,0
            Epsilon,2005,12,6,18,31.6,-34.2,hurricane,1.0,65,987,215,30,0
             Margot,2023,9,14,0,35.1,-40.7,hurricane,1.0,75,972,370,110,0
            Isidore,1996,9,28,12,17.8,-43.2,hurricane,2.0,95,965,274,73,0
             Nadine,2012,10,1,0,36.9,-39.4,hurricane,1.0,75,980,180,50,0
              Erika,1997,9,5,18,17.0,-58.3,hurricane,1.0,65,990,190,40,0
            Georges,1998,9,21,18,17.8,-65.0,hurricane,2.0,90,970,228,68,0
              Emily,1993,8,31,18,34.5,-75.2,hurricane,3.0,100,962,349,111,1
           Danielle,2010,8,25,18,20.7,-52.6,hurricane,1.0,75,980,180,40,0
              Larry,2021,9,8,0,25.4,-56.5,hurricane,2.0,95,966,300,100,0
              Isaac,2000,9,28,12,25.0,-52.9,hurricane,3.0,110,950,219,64,1
               Karl,2004,9,22,60,24.9,-49.4,hurricane,2.0,95,962,450,150,0
          Cristobal,2014,8,27,0,29.5,-71.5,hurricane,1.0,70,983,310,60,0
              Irene,1981,9,30,18,40.0,-39.5,hurricane,1.0,70,986,677,148,0
            Ophelia,2011,10,1,18,30.7,-62.9,hurricane,3.0,110,946,270,50,1
               Stan,2005,10,4,12,18.6,-94.9,hurricane,1.0,70,977,165,30,0
            Frances,1980,9,13,18,19.3,-43.4,hurricane,2.0,90,965,235,59,0
              Tanya,1995,11,1,0,37.8,-40.4,hurricane,1.0,70,974,225,55,0
               Gert,2017,8,17,0,39.4,-60.4,hurricane,2.0,90,964,250,50,0
              Mitch,1998,10,24,12,14.5,-77.9,hurricane,1.0,75,985,270,45,0
           Franklin,2023,9,1,12,38.2,-56.6,hurricane,1.0,65,982,380,80,0
               Earl,1980,9,9,0,34.7,-44.3,hurricane,1.0,65,988,233,51,0
               Kyle,2002,9,27,18,26.8,-60.8,hurricane,1.0,70,984,216,64,0
              Isaac,2000,9,26,18,19.1,-45.0,hurricane,1.0,75,980,213,51,0
             Helene,2018,9,11,0,15.3,-32.1,hurricane,2.0,95,969,150,50,0
               Lili,1996,10,18,0,21.3,-82.8,hurricane,1.0,70,982,242,54,0
             Gustav,1990,8,27,60,15.9,-57.7,hurricane,2.0,85,973,219,55,0
          Josephine,1984,10,11,0,28.6,-72.5,hurricane,1.0,75,983,254,50,0
              Irene,1981,9,29,0,29.8,-55.3,hurricane,3.0,100,962,214,60,1
               Earl,2010,9,2,12,30.1,-74.8,hurricane,4.0,115,935,360,120,1
              Henri,2021,8,22,60,39.4,-71.0,hurricane,1.0,65,986,160,30,0
             Dorian,2019,8,31,18,26.1,-74.0,hurricane,4.0,130,942,190,50,1
             Fabian,2003,9,1,18,19.0,-57.3,hurricane,4.0,125,944,215,62,1
            Isidore,1990,9,9,18,28.6,-44.2,hurricane,1.0,65,990,165,33,0
                Lee,2023,9,14,60,28.5,-68.0,hurricane,2.0,85,953,440,160,0
                Lee,2023,9,16,0,38.7,-65.9,hurricane,1.0,75,963,600,220,0
              Larry,2021,9,2,18,13.6,-35.0,hurricane,1.0,70,987,200,35,0
           Florence,1994,11,5,18,30.6,-56.2,hurricane,1.0,75,981,228,55,0
             Bonnie,1998,8,27,40,34.4,-77.7,hurricane,2.0,95,964,190,58,0
              Emily,1987,9,23,0,17.8,-70.4,hurricane,3.0,105,960,219,61,1
              Emily,1987,9,23,30,18.3,-71.0,hurricane,2.0,95,965,274,95,0
                Lee,2023,9,13,12,26.0,-67.2,hurricane,2.0,95,950,380,160,0
               Earl,1998,9,3,0,29.4,-86.8,hurricane,1.0,80,985,249,66,0
                Lee,2023,9,10,18,21.9,-61.4,hurricane,3.0,105,954,280,80,1
              Mitch,1998,10,28,18,16.3,-85.7,hurricane,2.0,95,959,292,86,0
                Ike,2008,9,9,18,22.7,-83.3,hurricane,1.0,65,966,320,30,0
               Jose,2017,9,14,60,24.9,-65.9,hurricane,1.0,70,981,180,35,0
              Katia,2011,9,5,0,23.0,-60.6,hurricane,2.0,90,957,250,70,0
               Alex,2010,6,30,0,23.0,-94.4,hurricane,1.0,65,973,280,30,0
            Roxanne,1995,10,10,21,20.0,-86.7,hurricane,3.0,100,956,322,134,1
               Iris,1995,8,30,18,24.2,-60.8,hurricane,1.0,75,971,224,61,0
            Lorenzo,2019,9,26,60,14.7,-38.8,hurricane,2.0,95,967,300,50,0
              Beryl,2024,7,4,18,19.3,-83.4,hurricane,2.0,90,974,170,40,0
              Belle,1976,8,8,0,26.9,-74.6,hurricane,1.0,80,972,238,62,0
             Helene,1988,9,29,0,36.1,-48.5,hurricane,2.0,90,970,182,46,0
           Humberto,2001,9,25,60,37.7,-63.4,hurricane,1.0,65,992,256,60,0
              Doris,1975,9,2,0,35.8,-44.4,hurricane,2.0,90,970,157,42,0
            Ophelia,2011,10,2,12,37.4,-61.6,hurricane,3.0,105,951,270,50,1
              Cindy,2005,7,6,30,29.2,-90.1,hurricane,1.0,65,991,175,35,0
               Otto,2010,10,8,12,25.2,-64.8,hurricane,1.0,65,983,230,35,0
                Sam,2021,9,30,60,21.0,-58.8,hurricane,4.0,125,937,230,85,1
             Bertha,1996,7,8,0,17.0,-60.1,hurricane,1.0,75,988,172,32,0
               Dean,2007,8,16,12,13.5,-53.3,hurricane,1.0,80,972,150,30,0
             Bertha,2008,7,9,60,23.2,-56.1,hurricane,1.0,65,987,135,40,0
          Gabrielle,1989,9,6,18,25.1,-59.8,hurricane,4.0,120,944,226,65,1
               Lili,1996,10,18,60,21.8,-82.2,hurricane,1.0,75,980,259,47,0
             Gustav,2008,9,1,15,29.2,-90.7,hurricane,2.0,90,954,315,80,0
            Lorenzo,2019,9,29,12,25.6,-44.8,hurricane,3.0,110,945,380,130,1
              Tammy,2023,10,23,0,20.2,-63.9,hurricane,1.0,75,992,170,30,0
            Isidore,1990,9,13,12,34.9,-50.8,hurricane,1.0,65,987,242,52,0
             Helene,2018,9,9,18,13.4,-25.6,hurricane,1.0,65,992,120,15,0
              Emily,2005,7,20,18,25.0,-98.7,hurricane,1.0,70,975,190,60,0
               Joan,1988,10,21,0,11.5,-80.3,hurricane,1.0,75,972,166,30,0
               Kirk,2024,10,6,0,30.6,-49.9,hurricane,3.0,100,951,340,70,1
           Francine,2024,9,12,0,29.6,-90.9,hurricane,1.0,70,980,170,15,0
                Sam,2021,10,2,60,32.1,-61.0,hurricane,4.0,120,945,340,95,1
           Humberto,2013,9,12,0,18.6,-28.9,hurricane,1.0,80,979,220,60,0
              Larry,2021,9,6,60,21.2,-52.0,hurricane,3.0,105,956,290,100,1
              Irene,1981,9,28,0,24.7,-56.9,hurricane,3.0,100,962,216,61,1
           Danielle,2022,9,6,0,41.3,-43.1,hurricane,1.0,70,980,230,65,0
             Bonnie,1986,6,25,18,27.7,-92.2,hurricane,1.0,65,1001,218,58,0
               Luis,1995,9,6,12,19.4,-64.2,hurricane,4.0,120,943,282,105,1
              Cindy,1999,8,26,18,25.4,-52.0,hurricane,1.0,70,984,228,61,0
             Martin,2022,11,2,18,36.1,-48.9,hurricane,1.0,75,974,220,60,0
             Isabel,2003,9,7,18,15.2,-38.5,hurricane,1.0,70,984,175,31,0
            Epsilon,2005,12,4,12,34.3,-39.8,hurricane,1.0,70,984,175,20,0
              Irene,1999,10,18,0,33.4,-77.4,hurricane,1.0,80,976,402,119,0
               Rita,2005,9,20,12,23.7,-80.3,hurricane,1.0,70,985,180,25,0
              Oscar,2024,10,20,60,21.1,-72.7,hurricane,1.0,70,988,70,10,0
               Dean,1989,8,4,60,20.4,-63.9,hurricane,1.0,75,986,228,51,0
            Gonzalo,2014,10,19,60,44.5,-54.8,hurricane,1.0,80,968,360,120,0
             Bertha,1990,7,29,60,30.8,-73.0,hurricane,1.0,65,988,211,60,0
             Isabel,2003,9,8,0,15.8,-39.7,hurricane,1.0,80,976,180,39,0
               Kyle,2002,9,26,60,28.2,-57.5,hurricane,1.0,70,984,234,66,0
              Felix,1989,9,6,18,37.6,-47.9,hurricane,1.0,70,984,217,55,0
               Otto,2016,11,24,60,11.1,-82.4,hurricane,2.0,90,978,100,30,0
               Earl,1986,9,15,12,29.6,-50.1,hurricane,2.0,90,981,234,60,0
               Kate,1985,11,17,60,20.4,-66.4,hurricane,1.0,75,984,242,55,0
             Gloria,1979,9,15,0,43.4,-34.0,hurricane,1.0,65,992,406,68,0
             Gloria,1985,9,23,18,21.0,-64.2,hurricane,1.0,75,980,228,60,0
             Gloria,1985,9,27,16,40.6,-73.3,hurricane,1.0,75,961,713,180,0
           Danielle,2010,8,25,0,17.7,-49.0,hurricane,1.0,70,984,180,40,0
           Humberto,2001,9,26,0,39.6,-60.7,hurricane,1.0,65,990,313,66,0
              Isaac,2000,9,29,12,31.2,-56.2,hurricane,3.0,105,955,175,48,1
              Sandy,2012,10,26,0,24.8,-75.9,hurricane,1.0,75,965,570,60,0
               Gert,1981,9,11,0,26.3,-73.9,hurricane,1.0,80,993,229,66,0
              Doris,1975,9,2,60,36.4,-44.5,hurricane,2.0,95,965,158,41,0
             Jeanne,2004,9,24,60,26.1,-71.2,hurricane,1.0,75,969,225,70,0
               Joan,1988,10,20,18,11.3,-79.9,hurricane,1.0,70,973,138,30,0
               Lili,2002,10,2,12,24.4,-88.3,hurricane,3.0,110,952,343,137,1
               Dean,1989,8,7,0,34.0,-64.9,hurricane,2.0,90,968,193,60,0
            Matthew,2016,10,5,0,20.1,-74.3,hurricane,4.0,115,949,250,80,1
            Matthew,2016,10,3,18,15.9,-74.9,hurricane,4.0,125,938,260,65,1
              Isaac,2000,9,25,0,16.3,-38.6,hurricane,2.0,95,965,270,71,0
               Irma,2017,9,3,12,17.9,-47.9,hurricane,3.0,100,969,170,40,1
               Igor,2010,9,13,12,17.6,-49.3,hurricane,4.0,130,933,270,75,1
              Emily,1993,9,2,0,39.0,-68.5,hurricane,2.0,90,971,398,102,0
             Harvey,1981,9,13,12,22.2,-60.6,hurricane,1.0,75,983,230,59,0
             Isaias,2020,8,4,0,32.8,-79.1,hurricane,1.0,80,986,170,40,0
              Wilma,2005,10,22,0,20.6,-86.8,hurricane,4.0,120,930,325,150,1
             Bonnie,1992,9,24,12,37.4,-51.4,hurricane,1.0,65,987,252,57,0
             Gloria,1979,9,13,60,34.5,-46.0,hurricane,2.0,85,976,162,45,0
               Hugo,1989,9,14,0,12.9,-44.9,hurricane,1.0,70,984,163,30,0
               Gert,1999,9,15,18,17.7,-50.0,hurricane,4.0,125,933,232,64,1
              Emily,1993,8,28,60,27.0,-66.1,hurricane,1.0,75,982,218,68,0
           Michelle,2001,11,4,12,20.8,-82.5,hurricane,4.0,120,947,313,115,1
              Diana,1984,9,10,12,30.5,-80.0,hurricane,1.0,65,991,179,39,0
               Luis,1995,9,2,0,16.8,-45.8,hurricane,4.0,115,948,223,56,1
               Hugo,1989,9,15,60,14.0,-51.9,hurricane,3.0,110,957,209,53,1
              Grace,2021,8,18,12,19.2,-81.5,hurricane,1.0,65,993,170,20,0
            Joaquin,2015,10,7,60,40.3,-51.5,hurricane,1.0,65,977,390,70,0
           Hortense,1984,9,25,18,29.7,-60.8,hurricane,1.0,65,996,229,57,0
              Katia,2011,9,3,0,18.4,-53.9,hurricane,1.0,65,987,240,30,0
               Fred,2015,8,31,0,14.6,-21.7,hurricane,1.0,65,992,130,20,0
             Isabel,2003,9,9,18,20.0,-47.3,hurricane,4.0,115,948,280,86,1
              Felix,1995,8,16,12,34.6,-72.4,hurricane,1.0,70,968,199,58,0
               Hugo,1989,9,18,12,18.2,-65.5,hurricane,3.0,110,945,218,62,1
              Elena,1985,9,2,0,29.4,-85.9,hurricane,3.0,110,953,226,62,1
            Isidore,2002,9,20,12,21.5,-83.5,hurricane,2.0,85,966,222,63,0
               Nate,2005,9,9,12,34.0,-55.8,hurricane,1.0,65,986,330,45,0
              Emily,1981,9,4,18,37.1,-61.2,hurricane,1.0,70,971,222,55,0
               Kirk,2012,8,30,18,27.6,-50.1,hurricane,1.0,75,985,90,25,0
                Lee,2023,9,13,60,25.3,-66.9,hurricane,3.0,100,948,380,170,1
               Earl,2016,8,3,18,16.9,-85.4,hurricane,1.0,65,988,160,10,0
            Frances,1980,9,9,60,12.9,-30.5,hurricane,3.0,100,958,175,44,1
              Floyd,1999,9,14,12,25.4,-76.3,hurricane,3.0,105,930,218,62,1
               Zeta,2020,10,28,12,26.0,-91.7,hurricane,1.0,80,978,190,30,0
               Otto,2016,11,25,0,10.9,-84.9,hurricane,1.0,65,992,90,10,0
           Hortense,1996,9,15,30,44.8,-62.5,hurricane,1.0,70,978,512,104,0
              Hanna,2020,7,26,0,26.7,-97.6,hurricane,1.0,75,976,160,25,0
            Roxanne,1995,10,17,0,20.6,-92.4,hurricane,1.0,65,991,222,49,0
              Emily,1993,8,28,18,28.0,-67.6,hurricane,1.0,75,976,226,67,0
             Nicole,1998,11,30,60,33.1,-41.7,hurricane,1.0,65,992,497,121,0
              Allen,1980,8,4,60,13.6,-61.0,hurricane,4.0,115,948,200,60,1
            Roxanne,1995,10,16,18,20.4,-92.2,hurricane,1.0,65,987,210,48,0
              Cindy,1999,8,28,60,29.3,-57.5,hurricane,4.0,115,948,220,64,1
          Josephine,1984,10,10,12,27.5,-72.5,hurricane,1.0,70,987,240,51,0
               Alex,2010,6,30,60,23.1,-94.8,hurricane,1.0,70,966,280,35,0
             Gustav,2002,9,11,18,40.3,-66.8,hurricane,2.0,85,964,497,118,0
              Irene,1999,10,18,12,36.8,-71.6,hurricane,2.0,90,960,569,126,0
              Teddy,2020,9,18,18,22.5,-56.5,hurricane,3.0,105,949,320,90,1
              Irene,2011,8,26,0,27.7,-77.3,hurricane,2.0,90,946,375,110,0
            Isidore,2002,9,20,0,20.7,-82.3,hurricane,1.0,75,979,227,60,0
               Ivan,2004,9,13,12,20.4,-84.1,hurricane,5.0,140,915,305,130,1
                Sam,2021,9,25,18,13.1,-48.1,hurricane,4.0,115,950,150,40,1
               Ivan,1980,10,11,12,46.8,-31.5,hurricane,1.0,65,990,478,103,0
               Kate,2003,10,5,60,30.4,-55.5,hurricane,2.0,95,968,246,66,0
             Gustav,1990,8,28,60,19.0,-58.1,hurricane,2.0,90,969,225,58,0
                Sam,2021,9,26,60,13.6,-49.4,hurricane,4.0,130,943,140,40,1
                Sam,2021,9,27,18,15.9,-52.3,hurricane,3.0,105,958,160,45,1
             Alicia,1983,8,17,60,27.7,-93.7,hurricane,1.0,70,987,190,55,0
           Paulette,2020,9,14,85,32.3,-64.7,hurricane,2.0,85,971,250,50,0
              Floyd,1999,9,12,0,22.7,-64.1,hurricane,2.0,85,967,220,62,0
           Franklin,2023,8,27,60,24.4,-68.5,hurricane,1.0,75,973,180,20,0
             Fabian,2003,8,30,18,17.3,-49.2,hurricane,3.0,100,960,257,73,1
           Franklin,2023,8,26,18,23.5,-67.3,hurricane,1.0,70,982,170,20,0
            Frances,1980,9,8,60,13.0,-26.8,hurricane,1.0,70,978,148,28,0
             Andrew,1992,8,26,60,29.2,-91.3,hurricane,4.0,120,955,296,109,1
               Lili,1996,10,19,12,24.4,-74.0,hurricane,3.0,100,960,237,74,1
               Igor,2010,9,18,18,26.6,-64.0,hurricane,1.0,80,945,500,125,0
            Charley,2004,8,12,0,17.4,-78.1,hurricane,1.0,65,992,150,25,0
           Florence,2018,9,4,12,19.5,-42.0,hurricane,1.0,70,986,140,25,0
              Emily,2005,7,17,0,17.1,-79.5,hurricane,5.0,140,929,190,65,1
            Isidore,1996,9,29,60,20.8,-42.2,hurricane,1.0,75,979,231,59,0
            Katrina,2005,8,27,60,24.4,-84.0,hurricane,2.0,95,950,220,65,0
            Charley,2004,8,14,14,33.0,-79.4,hurricane,1.0,70,992,153,35,0
               Olga,2001,11,28,18,31.4,-57.0,hurricane,1.0,70,979,472,101,0
               Jose,1999,10,21,60,18.1,-63.8,hurricane,1.0,65,992,222,44,0
                Ike,2008,9,11,60,25.1,-87.1,hurricane,2.0,85,945,370,150,0
           Michelle,2001,11,4,18,21.5,-81.8,hurricane,4.0,120,949,303,109,1
                Ike,2008,9,6,18,21.5,-69.0,hurricane,4.0,115,950,220,70,1
            Matthew,2016,10,1,12,13.4,-73.1,hurricane,4.0,135,944,260,45,1
              Chris,1994,8,19,0,17.0,-50.6,hurricane,1.0,70,985,214,45,0
             Nicole,2016,10,16,0,39.3,-48.7,hurricane,1.0,75,961,750,160,0
               Irma,2017,9,2,12,18.9,-42.6,hurricane,2.0,95,973,130,30,0
               Iota,2020,11,16,60,13.4,-80.7,hurricane,4.0,120,935,290,65,1
               Gert,1999,9,16,12,18.2,-52.6,hurricane,4.0,125,941,214,61,1
            Georges,1998,9,24,12,21.3,-77.2,hurricane,1.0,70,990,230,60,0
            Michael,2012,9,9,60,33.6,-42.6,hurricane,2.0,85,976,100,35,0
              Dolly,1996,8,23,12,21.6,-97.7,hurricane,1.0,70,989,212,58,0
              Felix,1995,8,15,18,33.1,-68.8,hurricane,1.0,70,965,199,57,0
            Epsilon,2020,10,22,18,31.5,-61.5,hurricane,1.0,75,968,410,25,0
            Alberto,2000,8,6,60,14.6,-34.4,hurricane,1.0,65,985,171,30,0
               Olga,2001,11,27,18,32.0,-56.0,hurricane,1.0,75,975,445,99,0
            Gonzalo,2014,10,18,60,33.7,-63.9,hurricane,2.0,90,955,260,100,0
              Joyce,2000,9,29,60,10.7,-47.2,hurricane,1.0,70,980,146,30,0
               Earl,2022,9,7,60,25.0,-65.9,hurricane,1.0,75,982,190,60,0
               Dean,2007,8,21,0,18.2,-85.1,hurricane,5.0,145,914,275,90,1
                Bob,1991,8,17,18,29.0,-77.1,hurricane,1.0,65,986,196,54,0
               Jose,2017,9,11,0,23.3,-67.6,hurricane,3.0,100,962,220,50,1
          Gabrielle,1989,9,6,12,24.0,-59.3,hurricane,4.0,120,944,207,66,1
              Emily,1987,9,25,11,32.3,-64.7,hurricane,1.0,75,974,234,66,0
             Gordon,2006,9,13,60,24.7,-58.0,hurricane,1.0,70,984,125,20,0
               Lili,1996,10,18,93,22.3,-82.0,hurricane,2.0,85,975,328,128,0
               Earl,2010,9,4,15,44.3,-64.5,hurricane,1.0,65,962,330,60,0
               Faye,1975,9,26,0,26.5,-60.0,hurricane,1.0,65,990,217,59,0
              Emily,1981,9,6,60,40.3,-58.4,hurricane,1.0,80,968,379,84,0
               Dean,1989,8,6,0,27.6,-64.3,hurricane,1.0,75,979,211,59,0
              Maria,2017,9,27,60,34.9,-72.9,hurricane,1.0,65,976,360,90,0
             Bonnie,1992,9,19,12,34.7,-57.1,hurricane,2.0,85,973,175,46,0
              Floyd,1993,9,10,60,45.4,-48.3,hurricane,1.0,65,990,417,68,0
           Michelle,2001,11,3,0,18.5,-84.0,hurricane,2.0,90,957,328,123,0
               Faye,1975,9,26,60,27.9,-60.9,hurricane,1.0,70,988,223,65,0
          Gabrielle,1989,9,7,0,26.4,-60.0,hurricane,4.0,120,943,210,66,1
             Gustav,2008,8,31,60,23.6,-84.4,hurricane,3.0,105,960,295,75,1
          Gabrielle,1989,9,9,60,38.0,-59.9,hurricane,1.0,70,987,229,55,0
               Jose,2017,9,13,60,26.3,-66.2,hurricane,1.0,70,981,180,30,0
              Maria,2017,9,25,12,30.8,-73.0,hurricane,1.0,70,961,360,80,0
               Iris,1995,9,1,18,25.7,-59.7,hurricane,2.0,85,969,218,63,0
               Alex,2010,6,30,18,24.3,-96.2,hurricane,1.0,80,962,310,65,0
              Tanya,1995,11,1,60,37.7,-37.9,hurricane,1.0,65,974,227,53,0
               Faye,1975,9,26,18,31.0,-63.1,hurricane,2.0,85,985,206,65,0
            Marilyn,1995,9,17,12,22.0,-68.2,hurricane,1.0,80,965,234,62,0
